run,fit1,node1,fit2,node2
83,197367,13.9997_-28.9993_-20.9995_4.9999_28.9993,196998,14.9996_-27.9993_-20.9994_4.9999_26.9993
83,196998,14.9996_-27.9993_-20.9994_4.9999_26.9993,196612,13.9996_-26.9992_-18.9994_2.9999_27.9991
83,196612,13.9996_-26.9992_-18.9994_2.9999_27.9991,196490,14.9995_-25.9992_-20.9993_4.9998_25.9992
83,196490,14.9995_-25.9992_-20.9993_4.9998_25.9992,195749,12.9995_-23.9990_-23.9990_1.9999_22.9990
83,195749,12.9995_-23.9990_-23.9990_1.9999_22.9990,195678,11.9995_-24.9990_-23.9990_2.9999_21.9991
83,195678,11.9995_-24.9990_-23.9990_2.9999_21.9991,195497,11.9995_-26.9988_-21.9990_1.0000_20.9991
83,195497,11.9995_-26.9988_-21.9990_1.0000_20.9991,194430,10.9994_-25.9985_-20.9988_1.9999_18.9989
83,194430,10.9994_-25.9985_-20.9988_1.9999_18.9989,193944,9.9994_-24.9983_-19.9987_1.9999_19.9987
83,193944,9.9994_-24.9983_-19.9987_1.9999_19.9987,193811,8.9994_-24.9983_-19.9987_1.9999_19.9987
83,193811,8.9994_-24.9983_-19.9987_1.9999_19.9987,193149,6.9995_-22.9983_-20.9984_1.9999_19.9985
83,193149,6.9995_-22.9983_-20.9984_1.9999_19.9985,192814,6.9994_-21.9982_-20.9983_2.9998_19.9984
83,192814,6.9994_-21.9982_-20.9983_2.9998_19.9984,191501,5.9994_-20.9979_-19.9980_2.9997_18.9981
83,191501,5.9994_-20.9979_-19.9980_2.9997_18.9981,191215,6.9993_-20.9978_-18.9980_2.9997_18.9980
83,191215,6.9993_-20.9978_-18.9980_2.9997_18.9980,190868,7.9991_-20.9977_-18.9979_0.9999_17.9980
83,190868,7.9991_-20.9977_-18.9979_0.9999_17.9980,172425,9.9947_-0.9994_-9.9948_16.9911_0.9995
83,172425,9.9947_-0.9994_-9.9948_16.9911_0.9995,171686,10.9941_0.9995_-9.9946_15.9914_-0.0000
83,171686,10.9941_0.9995_-9.9946_15.9914_-0.0000,165238,10.9918_-1.9985_-10.9918_10.9918_3.9970
83,165238,10.9918_-1.9985_-10.9918_10.9918_3.9970,152147,8.9888_-2.9962_-8.9888_8.9888_1.9975
83,152147,8.9888_-2.9962_-8.9888_8.9888_1.9975,151743,8.9886_-1.9975_-9.9873_7.9899_1.9975
83,151743,8.9886_-1.9975_-9.9873_7.9899_1.9975,141072,11.9783_-0.9982_-4.9910_3.9928_0.9982
83,141072,11.9783_-0.9982_-4.9910_3.9928_0.9982,140879,11.9782_0.0000_-4.9910_3.9927_0.9982
83,140879,11.9782_0.0000_-4.9910_3.9927_0.9982,78172,1.9815_-0.0000_2.9721_-2.9722_2.9722
83,78172,1.9815_-0.0000_2.9721_-2.9722_2.9722,54733,0.9829_-0.9829_0.9829_-2.9478_0.9829
83,54733,0.9829_-0.9829_0.9829_-2.9478_0.9829,50920,0.9809_0.9809_1.9614_-1.9614_0.9809
83,50920,0.9809_0.9809_1.9614_-1.9614_0.9809,50920,-0.9809_1.9614_-0.9809_-1.9614_-0.9809
83,50920,-0.9809_1.9614_-0.9809_-1.9614_-0.9809,28143,0.9571_-0.0000_0.9571_0.9571_0.0000
83,28143,0.9571_-0.0000_0.9571_0.9571_0.0000,16462,-0.0000_0.0000_0.0000_0.9175_0.0000
83,16462,-0.0000_0.0000_0.0000_0.9175_0.0000,16462,0.0000_-0.0000_-0.0000_0.0000_0.9175
83,16462,0.0000_-0.0000_-0.0000_0.0000_0.9175,0,0.0000_-0.0000_-0.0000_0.0000_0.0000
83,0,0.0000_-0.0000_-0.0000_0.0000_0.0000,0,-0.0000_-0.0000_-0.0000_0.0000_-0.0000
83,0,-0.0000_-0.0000_-0.0000_0.0000_-0.0000,0,0.0000_-0.0000_-0.0000_0.0000_0.0000
83,0,0.0000_-0.0000_-0.0000_0.0000_0.0000,0,-0.0000_-0.0000_0.0000_0.0000_0.0000
84,197497,-29.9994_-8.9998_23.9995_1.0000_-28.9994,197415,-29.9993_-9.9998_23.9995_1.9999_-27.9994
84,197415,-29.9993_-9.9998_23.9995_1.9999_-27.9994,197203,-27.9993_-12.9997_25.9994_4.9999_-24.9994
84,197203,-27.9993_-12.9997_25.9994_4.9999_-24.9994,196866,-26.9992_-11.9997_24.9993_5.9998_-24.9993
84,196866,-26.9992_-11.9997_24.9993_5.9998_-24.9993,193659,-13.9991_-15.9989_31.9978_2.9998_-1.9999
84,193659,-13.9991_-15.9989_31.9978_2.9998_-1.9999,193637,-13.9990_-15.9989_31.9978_2.9998_-0.9999
84,193637,-13.9990_-15.9989_31.9978_2.9998_-0.9999,193487,-12.9991_-15.9988_31.9977_3.9997_-0.9999
84,193487,-12.9991_-15.9988_31.9977_3.9997_-0.9999,192317,-10.9991_-18.9983_28.9974_0.9999_-1.9999
84,192317,-10.9991_-18.9983_28.9974_0.9999_-1.9999,189866,-8.9989_-16.9978_26.9966_1.9997_-2.9996
84,189866,-8.9989_-16.9978_26.9966_1.9997_-2.9996,187093,-8.9984_-14.9974_24.9956_1.9996_-1.9996
84,187093,-8.9984_-14.9974_24.9956_1.9996_-1.9996,186979,-8.9984_-14.9973_24.9956_0.9998_-0.9998
84,186979,-8.9984_-14.9973_24.9956_0.9998_-0.9998,185545,-9.9979_-14.9969_22.9953_2.9994_-0.0000
84,185545,-9.9979_-14.9969_22.9953_2.9994_-0.0000,171917,-20.9888_-5.9968_-0.0000_1.9989_-0.9995
84,171917,-20.9888_-5.9968_-0.0000_1.9989_-0.9995,169800,-18.9887_-7.9952_2.9982_2.9982_1.9988
84,169800,-18.9887_-7.9952_2.9982_2.9982_1.9988,167284,-17.9879_-4.9966_4.9966_5.9960_-0.0000
84,167284,-17.9879_-4.9966_4.9966_5.9960_-0.0000,164592,-16.9870_-4.9962_4.9962_5.9954_-0.0000
84,164592,-16.9870_-4.9962_4.9962_5.9954_-0.0000,164263,-14.9884_-7.9938_0.0000_8.9930_-0.9992
84,164263,-14.9884_-7.9938_0.0000_8.9930_-0.9992,151470,-2.9962_-1.9974_2.9962_14.9808_-1.9975
84,151470,-2.9962_-1.9974_2.9962_14.9808_-1.9975,150776,-1.9974_-1.9974_1.9974_14.9803_-2.9961
84,150776,-1.9974_-1.9974_1.9974_14.9803_-2.9961,150776,-1.9974_-1.9974_1.9974_14.9803_-2.9961
84,150776,-1.9974_-1.9974_1.9974_14.9803_-2.9961,144369,-0.9984_-4.9919_2.9951_12.9788_-0.9984
84,144369,-0.9984_-4.9919_2.9951_12.9788_-0.9984,144020,-1.9967_-4.9918_1.9967_12.9786_-0.9984
84,144020,-1.9967_-4.9918_1.9967_12.9786_-0.9984,134241,-0.9978_-0.9978_3.9912_10.9756_-3.9911
84,134241,-0.9978_-0.9978_3.9912_10.9756_-3.9911,115840,-0.9964_-1.9927_2.9891_3.9854_-7.9707
84,115840,-0.9964_-1.9927_2.9891_3.9854_-7.9707,88514,1.9857_-0.9928_2.9784_-1.9857_-4.9639
84,88514,1.9857_-0.9928_2.9784_-1.9857_-4.9639,38858,0.0000_-0.9718_-0.9718_-1.9427_-0.0000
84,38858,0.0000_-0.9718_-0.9718_-1.9427_-0.0000,28143,-0.9571_-0.9571_-0.0000_-0.9571_-0.0000
84,28143,-0.9571_-0.9571_-0.0000_-0.9571_-0.0000,0,-0.0000_0.0000_0.0000_-0.0000_0.0000
84,0,-0.0000_0.0000_0.0000_-0.0000_0.0000,0,-0.0000_-0.0000_0.0000_-0.0000_0.0000
84,0,-0.0000_-0.0000_0.0000_-0.0000_0.0000,0,-0.0000_-0.0000_0.0000_0.0000_-0.0000
84,0,-0.0000_-0.0000_0.0000_0.0000_-0.0000,0,-0.0000_0.0000_-0.0000_0.0000_-0.0000
84,0,-0.0000_0.0000_-0.0000_0.0000_-0.0000,0,-0.0000_-0.0000_-0.0000_-0.0000_-0.0000
84,0,-0.0000_-0.0000_-0.0000_-0.0000_-0.0000,0,0.0000_0.0000_0.0000_0.0000_-0.0000
84,0,0.0000_0.0000_0.0000_0.0000_-0.0000,0,-0.0000_0.0000_0.0000_-0.0000_0.0000
85,194742,11.9994_29.9984_-12.9993_-20.9989_1.0000,194637,12.9993_27.9985_-13.9992_-21.9988_1.9999
85,194637,12.9993_27.9985_-13.9992_-21.9988_1.9999,194399,11.9993_27.9984_-14.9991_-20.9988_1.9999
85,194399,11.9993_27.9984_-14.9991_-20.9988_1.9999,193811,9.9993_27.9981_-14.9990_-19.9987_0.9999
85,193811,9.9993_27.9981_-14.9990_-19.9987_0.9999,193517,8.9994_26.9981_-15.9989_-19.9986_1.9999
85,193517,8.9994_26.9981_-15.9989_-19.9986_1.9999,193426,7.9994_26.9981_-15.9988_-19.9986_2.9998
85,193426,7.9994_26.9981_-15.9988_-19.9986_2.9998,191744,6.9994_25.9975_-15.9985_-16.9984_-0.0000
85,191744,6.9994_25.9975_-15.9985_-16.9984_-0.0000,191414,6.9993_25.9973_-14.9985_-16.9983_-0.0000
85,191414,6.9993_25.9973_-14.9985_-16.9983_-0.0000,190001,7.9990_23.9970_-15.9980_-14.9982_-0.9999
85,190001,7.9990_23.9970_-15.9980_-14.9982_-0.9999,188293,5.9991_23.9963_-14.9977_-12.9980_-0.9998
85,188293,5.9991_23.9963_-14.9977_-12.9980_-0.9998,176439,6.9971_16.9930_-12.9947_-7.9967_0.9996
85,176439,6.9971_16.9930_-12.9947_-7.9967_0.9996,174325,7.9963_16.9921_-10.9949_-6.9967_1.9991
85,174325,7.9963_16.9921_-10.9949_-6.9967_1.9991,174325,7.9963_16.9921_-10.9949_-6.9967_1.9991
85,174325,7.9963_16.9921_-10.9949_-6.9967_1.9991,173081,7.9960_16.9915_-9.9950_-6.9965_0.9995
85,173081,7.9960_16.9915_-9.9950_-6.9965_0.9995,169084,4.9969_14.9907_-12.9920_-3.9975_-0.9994
85,169084,4.9969_14.9907_-12.9920_-3.9975_-0.9994,164510,2.9977_13.9893_-11.9908_-4.9962_0.0000
85,164510,2.9977_13.9893_-11.9908_-4.9962_0.0000,160484,1.9982_13.9873_-9.9909_-4.9955_1.9982
85,160484,1.9982_13.9873_-9.9909_-4.9955_1.9982,157810,0.9990_13.9858_-8.9909_-3.9960_2.9970
85,157810,0.9990_13.9858_-8.9909_-3.9960_2.9970,149188,0.9986_13.9805_-5.9917_-0.9986_-0.9986
85,149188,0.9986_13.9805_-5.9917_-0.9986_-0.9986,149188,0.9986_13.9806_-5.9917_-0.9986_-0.9986
85,149188,0.9986_13.9806_-5.9917_-0.9986_-0.9986,141265,0.0000_11.9785_-5.9892_-1.9964_1.9964
85,141265,0.0000_11.9785_-5.9892_-1.9964_1.9964,133282,-0.9977_10.9749_-2.9932_-3.9909_-1.9955
85,133282,-0.9977_10.9749_-2.9932_-3.9909_-1.9955,126616,-1.9945_9.9724_-2.9918_-2.9918_-1.9945
85,126616,-1.9945_9.9724_-2.9918_-2.9918_-1.9945,126323,-0.0000_9.9723_0.0000_-4.9862_-0.0000
85,126323,-0.0000_9.9723_0.0000_-4.9862_-0.0000,107662,-0.9956_6.9684_-0.0001_-4.9775_0.0000
85,107662,-0.9956_6.9684_-0.0001_-4.9775_0.0000,91455,-1.9866_4.9664_0.9933_-3.9732_0.9933
85,91455,-1.9866_4.9664_0.9933_-3.9732_0.9933,90739,-0.9932_5.9588_0.0000_-2.9796_-0.0000
85,90739,-0.9932_5.9588_0.0000_-2.9796_-0.0000,83668,-0.0000_3.9675_-0.9919_-3.9675_1.9838
85,83668,-0.0000_3.9675_-0.9919_-3.9675_1.9838,69441,-0.0000_1.9770_-2.9652_-0.9884_2.9651
85,69441,-0.0000_1.9770_-2.9652_-0.9884_2.9651,62801,0.0000_1.9725_-2.9584_-0.9863_1.9725
85,62801,0.0000_1.9725_-2.9584_-0.9863_1.9725,50917,-0.9809_2.9414_-0.0000_-0.0000_0.9809
85,50917,-0.9809_2.9414_-0.0000_-0.0000_0.9809,41671,-0.9744_0.0000_-0.9744_0.9744_1.9481
85,41671,-0.9744_0.0000_-0.9744_0.9744_1.9481,38858,-1.9427_-0.0000_-0.9718_0.9718_0.0000
85,38858,-1.9427_-0.0000_-0.9718_0.9718_0.0000,23168,-0.0000_-0.9454_-0.9454_0.0000_-0.0000
85,23168,-0.0000_-0.9454_-0.9454_0.0000_-0.0000,16462,-0.9175_0.0000_-0.0000_-0.0000_0.0000
85,16462,-0.9175_0.0000_-0.0000_-0.0000_0.0000,0,0.0000_-0.0000_-0.0000_-0.0000_0.0000
85,0,0.0000_-0.0000_-0.0000_-0.0000_0.0000,0,0.0000_0.0000_0.0000_-0.0000_0.0000
85,0,0.0000_0.0000_0.0000_-0.0000_0.0000,0,-0.0000_-0.0000_-0.0000_-0.0000_-0.0000
85,0,-0.0000_-0.0000_-0.0000_-0.0000_-0.0000,0,-0.0000_-0.0000_-0.0000_-0.0000_-0.0000
85,0,-0.0000_-0.0000_-0.0000_-0.0000_-0.0000,0,-0.0000_-0.0000_-0.0000_0.0000_0.0000
85,0,-0.0000_-0.0000_-0.0000_0.0000_0.0000,0,0.0000_-0.0000_0.0000_0.0000_0.0000
86,186922,10.9980_7.9986_-14.9973_5.9989_21.9961,186767,9.9982_6.9987_-14.9973_7.9985_21.9960
86,186767,9.9982_6.9987_-14.9973_7.9985_21.9960,186748,8.9984_5.9989_-15.9971_7.9985_21.9960
86,186748,8.9984_5.9989_-15.9971_7.9985_21.9960,186728,8.9984_6.9987_-14.9973_8.9984_21.9960
86,186728,8.9984_6.9987_-14.9973_8.9984_21.9960,186511,7.9986_5.9990_-14.9972_9.9981_21.9959
86,186511,7.9986_5.9990_-14.9972_9.9981_21.9959,186288,7.9985_4.9990_-14.9971_9.9981_21.9958
86,186288,7.9985_4.9990_-14.9971_9.9981_21.9958,186102,9.9980_2.9994_-13.9973_9.9980_21.9957
86,186102,9.9980_2.9994_-13.9973_9.9980_21.9957,185095,8.9981_2.9994_-12.9972_9.9979_21.9953
86,185095,8.9981_2.9994_-12.9972_9.9979_21.9953,181071,6.9979_3.9988_-12.9961_9.9970_18.9943
86,181071,6.9979_3.9988_-12.9961_9.9970_18.9943,179827,6.9977_3.9987_-12.9957_9.9967_17.9941
86,179827,6.9977_3.9987_-12.9957_9.9967_17.9941,176350,5.9975_5.9975_-10.9955_10.9955_15.9934
86,176350,5.9975_5.9975_-10.9955_10.9955_15.9934,172591,7.9960_6.9964_-10.9942_7.9958_13.9928
86,172591,7.9960_6.9964_-10.9942_7.9958_13.9928,156474,-0.9989_4.9947_-5.9936_-1.9979_14.9840
86,156474,-0.9989_4.9947_-5.9936_-1.9979_14.9840,146552,0.9985_5.9909_-5.9909_-0.9985_11.9818
86,146552,0.9985_5.9909_-5.9909_-0.9985_11.9818,143843,0.0000_3.9934_-3.9934_0.9984_12.9785
86,143843,0.0000_3.9934_-3.9934_0.9984_12.9785,112175,0.0000_0.9960_1.9920_-3.9840_7.9678
86,112175,0.0000_0.9960_1.9920_-3.9840_7.9678,96145,-0.0000_-1.9881_-2.9821_-3.9762_4.9701
86,96145,-0.0000_-1.9881_-2.9821_-3.9762_4.9701,81917,1.9831_-1.9831_-0.9916_0.9916_4.9574
86,81917,1.9831_-1.9831_-0.9916_0.9916_4.9574,59783,-0.9852_-2.9548_1.9701_0.9851_0.9851
86,59783,-0.9852_-2.9548_1.9701_0.9851_0.9851,41671,-0.0000_-1.9481_0.9744_0.9744_0.9744
86,41671,-0.0000_-1.9481_0.9744_0.9744_0.9744,16462,-0.9175_-0.0000_0.0000_0.0000_-0.0000
86,16462,-0.9175_-0.0000_0.0000_0.0000_-0.0000,16462,-0.0000_-0.0000_-0.0000_-0.0000_0.9175
86,16462,-0.0000_-0.0000_-0.0000_-0.0000_0.9175,0,-0.0000_-0.0000_-0.0000_-0.0000_-0.0000
86,0,-0.0000_-0.0000_-0.0000_-0.0000_-0.0000,0,-0.0000_0.0000_-0.0000_0.0000_-0.0000
86,0,-0.0000_0.0000_-0.0000_0.0000_-0.0000,0,-0.0000_0.0000_-0.0000_0.0000_-0.0000
86,0,-0.0000_0.0000_-0.0000_0.0000_-0.0000,0,-0.0000_-0.0000_0.0000_0.0000_0.0000
86,0,-0.0000_-0.0000_0.0000_0.0000_0.0000,0,0.0000_0.0000_-0.0000_-0.0000_0.0000
87,193811,7.9995_3.9997_-26.9982_-25.9983_4.9997,193732,9.9993_5.9996_-24.9983_-26.9982_2.9998
87,193732,9.9993_5.9996_-24.9983_-26.9982_2.9998,192047,10.9990_3.9996_-22.9979_-24.9977_2.9997
87,192047,10.9990_3.9996_-22.9979_-24.9977_2.9997,190041,9.9988_1.9998_-20.9974_-23.9970_1.9997
87,190041,9.9988_1.9998_-20.9974_-23.9970_1.9997,139894,-4.9907_-6.9869_0.9981_-4.9907_8.9831
87,139894,-4.9907_-6.9869_0.9981_-4.9907_8.9831,127769,-7.9787_-5.9841_-0.9973_-1.9947_4.9867
87,127769,-7.9787_-5.9841_-0.9973_-1.9947_4.9867,124197,-7.9765_-6.9795_-0.9971_-1.9942_-0.0000
87,124197,-7.9765_-6.9795_-0.9971_-1.9942_-0.0000,83668,-3.9675_-1.9838_-1.9838_1.9838_2.9757
87,83668,-3.9675_-1.9838_-1.9838_1.9838_2.9757,83668,-3.9675_-1.9838_-1.9838_1.9838_2.9757
87,83668,-3.9675_-1.9838_-1.9838_1.9838_2.9757,41671,-1.9481_-0.9745_0.9744_-0.0000_0.9744
87,41671,-1.9481_-0.9745_0.9744_-0.0000_0.9744,41671,-1.9481_-0.9744_0.0000_0.9744_0.9744
87,41671,-1.9481_-0.9744_0.0000_0.9744_0.9744,23168,-0.9454_-0.9454_0.0000_0.0000_-0.0000
87,23168,-0.9454_-0.9454_0.0000_0.0000_-0.0000,16462,-0.9175_-0.0000_0.0000_0.0000_-0.0000
87,16462,-0.9175_-0.0000_0.0000_0.0000_-0.0000,0,0.0000_-0.0000_-0.0000_-0.0000_-0.0000
87,0,0.0000_-0.0000_-0.0000_-0.0000_-0.0000,0,-0.0000_-0.0000_0.0000_0.0000_0.0000
87,0,-0.0000_-0.0000_0.0000_0.0000_0.0000,0,-0.0000_0.0000_0.0000_-0.0000_-0.0000
88,195959,23.9991_-10.9996_-30.9988_-6.9997_13.9995,195572,23.9990_-10.9995_-30.9987_-5.9997_10.9995
88,195572,23.9990_-10.9995_-30.9987_-5.9997_10.9995,195386,24.9989_-10.9995_-29.9986_-6.9997_8.9996
88,195386,24.9989_-10.9995_-29.9986_-6.9997_8.9996,194504,24.9986_-13.9992_-26.9985_-3.9998_6.9996
88,194504,24.9986_-13.9992_-26.9985_-3.9998_6.9996,194226,24.9985_-14.9991_-25.9984_-2.9998_5.9996
88,194226,24.9985_-14.9991_-25.9984_-2.9998_5.9996,190640,19.9977_-18.9978_-12.9985_-10.9987_-10.9987
88,190640,19.9977_-18.9978_-12.9985_-10.9987_-10.9987,189603,19.9974_-17.9976_-11.9984_-8.9988_-11.9984
88,189603,19.9974_-17.9976_-11.9984_-8.9988_-11.9984,187800,6.9989_-17.9971_-2.9995_-13.9978_-19.9968
88,187800,6.9989_-17.9971_-2.9995_-13.9978_-19.9968,187353,9.9983_-17.9969_-2.9995_-13.9976_-17.9969
88,187353,9.9983_-17.9969_-2.9995_-13.9976_-17.9969,186903,8.9984_-17.9968_-1.9996_-13.9975_-17.9968
88,186903,8.9984_-17.9968_-1.9996_-13.9975_-17.9968,186570,7.9985_-17.9967_-1.9996_-13.9974_-17.9967
88,186570,7.9985_-17.9967_-1.9996_-13.9974_-17.9967,181698,4.9986_-15.9954_0.9997_-11.9966_-16.9951
88,181698,4.9986_-15.9954_0.9997_-11.9966_-16.9951,181071,4.9985_-17.9946_-0.0000_-10.9967_-14.9955
88,181071,4.9985_-17.9946_-0.0000_-10.9967_-14.9955,180647,5.9982_-15.9950_-0.9997_-9.9969_-16.9948
88,180647,5.9982_-15.9950_-0.9997_-9.9969_-16.9948,175992,10.9954_-19.9915_4.9979_-0.0000_-3.9983
88,175992,10.9954_-19.9915_4.9979_-0.0000_-3.9983,175947,9.9958_-19.9915_5.9975_-0.0000_-4.9979
88,175947,9.9958_-19.9915_5.9975_-0.0000_-4.9979,175486,9.9956_-19.9913_4.9978_0.9996_-4.9978
88,175486,9.9956_-19.9913_4.9978_0.9996_-4.9978,163070,5.9951_-15.9869_4.9959_-5.9951_-1.9984
88,163070,5.9951_-15.9869_4.9959_-5.9951_-1.9984,121610,1.9937_-7.9748_3.9875_-0.9969_-4.9843
88,121610,1.9937_-7.9748_3.9875_-0.9969_-4.9843,116610,0.9964_-6.9749_2.9893_0.9964_-5.9785
88,116610,0.9964_-6.9749_2.9893_0.9964_-5.9785,109529,-2.9872_-6.9699_0.9957_3.9829_-1.9914
88,109529,-2.9872_-6.9699_0.9957_3.9829_-1.9914,102580,-1.9898_-6.9641_1.9898_1.9898_-1.9898
88,102580,-1.9898_-6.9641_1.9898_1.9898_-1.9898,88514,1.9857_-0.9928_4.9639_1.9857_-2.9784
88,88514,1.9857_-0.9928_4.9639_1.9857_-2.9784,28143,0.9571_0.9571_-0.0000_-0.9571_-0.0000
88,28143,0.9571_0.9571_-0.0000_-0.9571_-0.0000,23168,0.0000_0.9454_0.0000_-0.9454_0.0000
88,23168,0.0000_0.9454_0.0000_-0.9454_0.0000,0,-0.0000_0.0000_-0.0000_0.0000_-0.0000
88,0,-0.0000_0.0000_-0.0000_0.0000_-0.0000,0,-0.0000_0.0000_0.0000_0.0000_-0.0000
88,0,-0.0000_0.0000_0.0000_0.0000_-0.0000,0,-0.0000_0.0000_-0.0000_-0.0000_0.0000
88,0,-0.0000_0.0000_-0.0000_-0.0000_0.0000,0,-0.0000_-0.0000_-0.0000_-0.0000_0.0000
88,0,-0.0000_-0.0000_-0.0000_-0.0000_0.0000,0,-0.0000_-0.0000_0.0000_-0.0000_0.0000
88,0,-0.0000_-0.0000_0.0000_-0.0000_0.0000,0,0.0000_-0.0000_0.0000_-0.0000_0.0000
88,0,0.0000_-0.0000_0.0000_-0.0000_0.0000,0,0.0000_0.0000_0.0000_0.0000_-0.0000
89,195853,24.9990_11.9995_15.9994_17.9993_22.9991,195767,24.9990_12.9995_15.9993_17.9993_21.9991
89,195767,24.9990_12.9995_15.9993_17.9993_21.9991,195659,24.9990_13.9994_16.9993_17.9992_19.9992
89,195659,24.9990_13.9994_16.9993_17.9992_19.9992,195646,26.9989_13.9994_15.9993_16.9993_18.9992
89,195646,26.9989_13.9994_15.9993_16.9993_18.9992,195185,26.9987_12.9994_14.9993_16.9992_17.9991
89,195185,26.9987_12.9994_14.9993_16.9992_17.9991,194748,25.9987_15.9991_11.9994_15.9991_17.9988
89,194748,25.9987_15.9991_11.9994_15.9991_17.9988,193379,23.9983_13.9990_9.9993_17.9987_15.9988
89,193379,23.9983_13.9990_9.9993_17.9987_15.9988,193379,23.9983_13.9990_9.9993_17.9987_15.9988
89,193379,23.9983_13.9990_9.9993_17.9987_15.9988,193285,22.9983_14.9989_9.9993_18.9986_14.9989
89,193285,22.9983_14.9989_9.9993_18.9986_14.9989,193157,22.9983_14.9989_10.9991_17.9986_14.9989
89,193157,22.9983_14.9989_10.9991_17.9986_14.9989,192047,21.9980_13.9987_9.9991_17.9983_13.9987
89,192047,21.9980_13.9987_9.9991_17.9983_13.9987,191576,21.9978_12.9987_8.9991_17.9982_13.9986
89,191576,21.9978_12.9987_8.9991_17.9982_13.9986,190689,20.9976_12.9985_8.9990_16.9981_13.9984
89,190689,20.9976_12.9985_8.9990_16.9981_13.9984,188472,19.9970_12.9980_6.9989_15.9976_11.9982
89,188472,19.9970_12.9980_6.9989_15.9976_11.9982,159080,-2.9970_-6.9931_-9.9903_-10.9892_-5.9942
89,159080,-2.9970_-6.9931_-9.9903_-10.9892_-5.9942,151332,-1.9974_-4.9936_-7.9897_-10.9858_-5.9923
89,151332,-1.9974_-4.9936_-7.9897_-10.9858_-5.9923,131792,-1.9953_-4.9881_-5.9858_-7.9810_-3.9905
89,131792,-1.9953_-4.9881_-5.9858_-7.9810_-3.9905,38858,0.9718_0.9718_-0.0000_-1.9427_0.0000
89,38858,0.9718_0.9718_-0.0000_-1.9427_0.0000,32228,-0.9639_-0.9639_-0.9639_-0.0000_0.9639
89,32228,-0.9639_-0.9639_-0.9639_-0.0000_0.9639,32228,-0.9639_0.9639_-0.9639_0.9639_-0.0000
89,32228,-0.9639_0.9639_-0.9639_0.9639_-0.0000,28143,-0.9571_0.9571_0.0000_0.9571_0.0000
89,28143,-0.9571_0.9571_0.0000_0.9571_0.0000,28143,-0.9571_-0.0000_-0.9571_0.0000_-0.9571
89,28143,-0.9571_-0.0000_-0.9571_0.0000_-0.9571,0,0.0000_-0.0000_-0.0000_0.0000_-0.0000
89,0,0.0000_-0.0000_-0.0000_0.0000_-0.0000,0,0.0000_-0.0000_-0.0000_0.0000_0.0000
89,0,0.0000_-0.0000_-0.0000_0.0000_0.0000,0,0.0000_0.0000_-0.0000_-0.0000_0.0000
89,0,0.0000_0.0000_-0.0000_-0.0000_0.0000,0,-0.0000_-0.0000_-0.0000_0.0000_0.0000
89,0,-0.0000_-0.0000_-0.0000_0.0000_0.0000,0,0.0000_0.0000_0.0000_-0.0000_0.0000
89,0,0.0000_0.0000_0.0000_-0.0000_0.0000,0,0.0000_-0.0000_-0.0000_0.0000_0.0000
90,192096,-5.9994_13.9987_-14.9987_7.9992_-27.9974,191775,-7.9992_15.9985_-13.9987_8.9991_-25.9975
90,191775,-7.9992_15.9985_-13.9987_8.9991_-25.9975,190640,-8.9990_14.9983_-12.9985_10.9988_-23.9973
90,190640,-8.9990_14.9983_-12.9985_10.9988_-23.9973,190441,-8.9989_15.9981_-12.9985_10.9987_-22.9973
90,190441,-8.9989_15.9981_-12.9985_10.9987_-22.9973,190094,-9.9988_15.9980_-11.9985_9.9988_-22.9972
90,190094,-9.9988_15.9980_-11.9985_9.9988_-22.9972,190054,-8.9988_14.9981_-11.9985_9.9988_-23.9971
90,190054,-8.9988_14.9981_-11.9985_9.9988_-23.9971,190027,-8.9989_14.9981_-10.9986_10.9986_-23.9970
90,190027,-8.9989_14.9981_-10.9986_10.9986_-23.9970,189934,-7.9990_15.9980_-9.9987_10.9986_-23.9970
90,189934,-7.9990_15.9980_-9.9987_10.9986_-23.9970,187589,-11.9980_18.9968_-5.9990_7.9987_-18.9968
90,187589,-11.9980_18.9968_-5.9990_7.9987_-18.9968,187206,-14.9974_17.9969_-5.9990_5.9990_-17.9969
90,187206,-14.9974_17.9969_-5.9990_5.9990_-17.9969,186999,-14.9973_17.9968_-4.9991_5.9989_-17.9968
90,186999,-14.9973_17.9968_-4.9991_5.9989_-17.9968,186349,-16.9968_15.9969_-3.9992_3.9992_-17.9966
90,186349,-16.9968_15.9969_-3.9992_3.9992_-17.9966,185698,-16.9966_14.9970_-3.9992_3.9992_-17.9964
90,185698,-16.9966_14.9970_-3.9992_3.9992_-17.9964,184793,-15.9965_14.9967_-2.9993_3.9991_-17.9960
90,184793,-15.9965_14.9967_-2.9993_3.9991_-17.9960,184530,-14.9966_14.9966_-2.9993_5.9987_-17.9959
90,184530,-14.9966_14.9966_-2.9993_5.9987_-17.9959,181698,-13.9960_13.9960_-2.9991_4.9986_-16.9951
90,181698,-13.9960_13.9960_-2.9991_4.9986_-16.9951,180140,-10.9965_15.9949_-3.9987_6.9978_-14.9952
90,180140,-10.9965_15.9949_-3.9987_6.9978_-14.9952,172591,-11.9938_8.9954_-9.9949_-0.0000_-12.9933
90,172591,-11.9938_8.9954_-9.9949_-0.0000_-12.9933,169736,-9.9940_9.9940_-10.9934_-1.9988_-10.9934
90,169736,-9.9940_9.9940_-10.9934_-1.9988_-10.9934,164674,-10.9916_0.9992_-1.9985_4.9962_-14.9886
